Date,AXP,AAPL,CAT,BA,CSCO,CVX,DD,XOM,GE,GS,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,V,WMT,DIS
10/30/14,2120,21907,1353,2291,2421,1209,1522,2373,3159,6077,1172,5231,2930,115,5419,2634,3156,1238,90,8849,6511,1466,189,406,778,653,1486,1963,6675,4446
10/31/14,1867,19057,1190,1985,2025,1118,1432,2090,2714,5927,1055,4269,2535,87,4595,2199,2679,958,98,7045,4720,1318,163,318,741,617,1442,1278,5094,4121
11/1/14,1341,10994,1121,1445,1414,885,913,1565,1986,3229,767,2918,2041,78,3200,1372,1682,627,74,5164,2832,1000,138,187,426,314,998,807,3543,3535
11/2/14,2374,9487,866,1611,1619,888,971,1699,2296,2086,805,3364,2101,98,3933,1506,2181,677,107,5610,3699,1001,101,137,398,356,1029,800,4065,3978
11/3/14,2452,14510,1354,2359,2460,1282,1526,2327,3294,2843,1518,4966,2833,142,5866,2676,3268,1249,139,8008,7307,1476,253,338,1067,647,1826,1307,5911,5248
11/4/14,2662,15260,1498,2512,2869,1425,1651,3505,3364,2927,1513,5696,3402,152,6295,3537,3530,1314,118,9762,5838,1582,245,421,1090,833,2026,1638,5796,6843
11/5/14,2204,13067,1566,2123,2938,1212,1621,2410,3364,2939,1304,5211,3254,139,6342,2605,3589,1342,134,7448,6107,1588,232,376,1118,688,1975,1377,5814,4703
11/6/14,2069,12700,1366,2432,2834,1270,1702,2384,3598,2655,1246,4976,3042,136,6016,2592,3455,1252,106,7627,6323,1622,213,372,1054,664,2065,1264,5465,4870
11/7/14,1923,11382,1300,2071,2549,1130,1409,2184,2995,2962,1559,4313,2751,103,5195,2723,2948,1136,99,7335,4994,1340,216,318,1078,581,1894,1116,5166,5251
11/8/14,1394,9146,913,1417,1554,777,919,1464,1927,2177,896,2974,2649,101,3423,1812,1879,694,75,5989,3029,808,171,155,450,335,1707,789,3481,3724
11/9/14,1427,9314,819,1659,2244,755,954,1658,2136,2336,992,3309,2223,101,4348,1807,2293,864,67,5866,3703,850,173,159,345,362,1446,844,4081,3997
11/10/14,2236,12439,1359,2206,2617,1214,2162,2310,3252,2814,1433,5121,3033,127,6157,2660,3608,1174,111,8213,5953,1450,219,340,1134,653,2068,1302,6004,5543
11/11/14,2152,13336,1434,2414,2879,1349,1964,2356,3458,2872,1518,5223,2979,166,6005,2655,3358,1154,116,9241,5780,1575,231,322,1203,656,2068,1221,5899,4976
11/12/14,1987,15738,1414,2403,2904,1270,2362,2728,3460,3219,1405,4918,2967,164,6091,2978,3472,1234,112,8104,5870,1555,228,338,1107,731,1977,1159,5943,4924
11/13/14,2182,12963,1412,2319,3019,1156,2461,3394,3348,3247,1514,4979,3032,135,6002,2833,3450,1126,104,8011,5803,1480,297,341,1210,743,1951,1196,6362,4866
11/14/14,2129,11416,1227,2196,2487,1224,2437,2342,3204,3069,1256,4792,3110,156,5113,2524,3177,987,127,7998,4858,1271,282,346,986,681,1903,1255,6065,4507
11/15/14,1760,9745,1078,2086,6769,1057,1718,2444,2404,2395,930,4244,2938,250,3915,2029,1920,795,245,7237,2911,1091,441,252,660,485,1837,981,4799,4510
11/16/14,1678,10933,1055,1920,2783,1090,2498,2001,2470,2520,951,5106,3453,300,4405,1979,2433,780,214,7469,3646,1168,360,211,534,461,1761,894,5006,4689
11/17/14,2125,12524,1384,2412,2915,1276,2488,2729,3306,2825,1394,4720,2962,129,6243,2736,3751,1235,113,7927,5998,1618,217,327,1157,638,2001,1286,6081,4857
11/18/14,2303,13184,1376,2455,2955,1464,1913,2456,3427,2872,1441,5020,3449,180,6204,2816,3977,1269,133,7923,6031,1760,208,371,1372,647,1834,1255,6662,5006
11/19/14,2280,12501,1422,2252,2824,2000,1890,2442,3236,2813,1281,5222,3110,130,6070,2682,3528,1257,96,7799,5732,1678,223,384,1104,730,1957,1211,6492,5023
11/20/14,2108,12184,1326,2281,2879,1232,2040,7752,3194,2997,1241,4851,3014,131,5579,2649,3026,1208,102,8115,5546,1475,234,313,1046,667,1768,1179,5956,4759
11/21/14,2047,10227,1257,2191,2305,982,1886,2475,2929,2861,1223,4568,3062,97,5001,2391,1895,1000,93,6855,4891,1261,144,392,935,579,1326,1084,5584,4448
11/22/14,1370,7165,912,1584,1751,672,1131,1268,1909,1904,830,3025,2197,96,3804,1410,1180,608,66,5639,2820,929,135,205,493,352,1208,784,4110,3661
11/23/14,1460,8300,1001,1679,1606,718,1165,1299,2190,2054,921,3228,2391,91,4144,1718,1426,636,78,5453,3558,999,206,180,413,375,1091,824,4516,4241
11/24/14,1992,12221,1316,2179,2526,1225,1694,2073,3227,2717,1305,4651,3406,130,5855,2552,2425,1181,105,7559,5597,1457,192,299,1008,1759,1575,1132,6080,4977
11/25/14,1937,11964,1279,2246,2713,1112,1525,2380,3123,2537,1515,4929,3434,124,6128,2443,2250,1079,99,9973,5196,1445,210,341,774,1857,1599,1308,5905,4699
11/26/14,2031,11457,1279,2076,2830,1150,1622,2255,2967,2504,1153,4622,3063,126,5596,2351,1917,1055,101,7855,4565,1262,174,237,674,1035,1558,1209,5900,4308
11/27/14,1769,9803,1083,1659,2116,1001,1175,1795,2516,2190,874,3949,2786,115,4906,1924,1711,834,79,6831,3974,1049,178,156,486,785,1092,999,6256,3792
11/28/14,1849,8845,989,1594,2041,1095,1204,1991,2481,2019,894,3743,2501,84,3978,2008,1431,779,79,6161,3475,969,182,195,515,671,1153,1089,6785,4168
11/29/14,1701,8160,950,1528,1675,845,1078,1707,1884,1707,869,3086,2196,87,3385,1613,1257,670,78,5827,2830,788,217,154,365,451,958,763,5304,4070
11/30/14,1291,6895,707,1256,1272,705,1032,1409,1744,1592,705,2472,1922,83,3333,2029,1081,524,74,4573,3327,707,148,110,278,277,755,667,4086,3355
12/1/14,2348,11772,1403,2429,2551,1348,1741,2520,3221,2752,2007,4706,3288,119,5887,2339,2179,1084,106,7974,6095,1415,214,306,800,756,2120,1504,6870,5559
12/2/14,2481,12515,1392,2308,2907,1645,1637,2597,3268,3043,1563,4782,3445,107,6389,2574,2208,1301,90,8433,6560,1454,192,330,1020,705,1728,1721,7020,5233
12/3/14,2413,12603,1419,2553,2859,1411,1815,2363,3411,2827,1584,5053,3556,137,6477,2328,2219,1322,105,8797,6230,1650,215,357,1065,667,1818,1606,6590,5182
12/4/14,2211,11832,1407,2233,2498,1286,1606,2255,3143,2690,1251,4312,3357,1544,6094,2142,7105,1174,820,8112,5775,1468,2081,271,955,609,1898,1307,6453,4628
12/5/14,1918,10423,1214,2108,2586,1302,1470,1913,2620,2561,1132,4277,2963,123,5177,1948,1942,1069,97,7721,5091,1242,268,300,846,662,1657,1052,5536,4534
12/6/14,1635,7724,5074,1488,1566,828,1014,1370,1887,1777,853,2988,2134,92,3954,1460,1279,635,86,5691,3084,867,220,154,431,454,1138,869,4315,3551
12/7/14,1646,8862,956,1767,1562,975,1075,1477,2139,2239,881,3196,2249,94,4465,1607,1385,719,75,5281,3501,963,217,149,395,444,1101,813,4239,3785
12/8/14,2211,12275,1311,2149,2490,1242,1708,2119,3119,2651,1277,4745,3112,129,5833,2247,2262,1156,148,7172,5911,1391,224,274,699,776,1516,1153,6266,5108
12/9/14,2274,12274,1367,2302,2855,1416,1509,2225,3116,2793,1264,4937,2943,132,5953,2161,2336,1117,115,7995,5728,1496,254,335,765,732,1616,1147,5741,4685
12/10/14,2227,11163,1231,2238,2549,1399,1492,2188,3160,2547,1224,4939,2928,164,5866,2395,2204,1115,129,8078,5775,1436,215,319,722,769,1804,1140,5744,4703
12/11/14,2160,10787,1288,2322,2674,1346,1533,2182,3024,2530,1177,4609,3196,107,5249,2329,2390,1092,104,7712,5286,1411,226,292,825,702,1649,1108,5854,4838
12/12/14,2114,10130,1133,2146,2317,1269,1361,2304,2814,2537,1253,4393,2957,91,4764,2193,1968,942,99,7757,4312,1232,185,336,924,870,1456,1143,5377,4430
12/13/14,1688,6976,887,1984,1357,1000,915,1527,1803,1942,914,2844,2133,88,3165,1415,1259,581,78,5957,2612,847,138,176,431,500,894,761,3842,3666
12/14/14,1605,7696,837,1692,1379,937,943,1516,1984,1845,853,3132,2183,101,3841,1447,1335,639,82,5637,3039,867,127,139,375,423,983,873,3848,3767
12/15/14,2359,10424,1357,2130,2325,1260,1398,2063,2789,2542,1197,4608,2762,99,5352,2133,1902,1013,101,7429,5045,1264,155,360,726,634,1529,1158,5105,4778
12/16/14,2329,10329,1263,2200,2452,1295,1326,2223,2991,2683,1326,4306,2752,99,7066,2532,1785,1209,103,8154,5011,1258,181,314,700,670,1460,1141,5053,4439
12/17/14,2067,10441,1120,2150,2119,1165,1379,2020,2864,2627,1342,4073,3547,110,5604,2394,1824,1108,82,7912,4755,1123,172,279,749,594,1883,1111,5085,4393
12/18/14,2140,9041,1102,2075,2078,1249,1469,1942,2802,2642,1263,4136,2538,111,4655,2208,1612,1043,100,6969,4046,1076,191,310,834,600,1305,1111,5029,4152
12/19/14,2095,7891,1627,1902,1876,1125,1309,1687,2372,3074,1229,3809,2299,97,3738,1923,1116,828,83,6359,3132,1021,173,307,627,514,1202,958,4073,3577
12/20/14,1521,6217,806,1507,1189,814,1055,1169,1777,1481,919,2500,1752,73,2798,1241,836,513,81,4798,2085,641,119,152,490,321,799,637,3172,3096
12/21/14,1483,6839,780,1568,1135,720,905,1144,1599,1457,805,2543,1794,68,3028,1221,837,455,80,4862,2376,654,135,102,349,332,927,702,2963,3305
12/22/14,5225,7381,1224,2322,2354,2793,1489,2962,2437,1960,1083,3303,2186,98,3620,1688,1056,892,89,5826,3159,1051,113,297,584,543,1174,1240,4529,3767
12/23/14,1858,7038,1103,2155,1832,1011,1407,1615,2231,1856,1049,3196,2227,97,3533,1803,1073,776,101,5706,2638,1078,142,288,559,521,1301,873,3812,3560
12/24/14,1711,5961,867,1519,1450,753,1183,1407,1670,1709,681,2665,1918,55,3169,1496,870,579,84,4965,2135,834,117,196,410,356,1037,675,3421,3180
12/25/14,1422,5321,593,1227,1055,711,824,1082,1291,1274,786,2400,1770,654,2553,1154,1762,440,358,4299,1754,710,816,97,245,228,900,579,2668,2935
12/26/14,1516,5613,844,1324,1276,703,1002,1207,1665,1603,839,2568,1903,80,2639,1408,860,649,88,5223,2106,794,282,200,379,300,943,1013,3394,3284
12/27/14,1380,5625,726,1469,1054,631,948,1073,1431,1474,734,2209,1764,72,2423,1135,760,485,51,4915,2109,742,112,119,256,275,917,938,2947,3300
12/28/14,1256,7105,716,2022,1118,799,2451,1309,1599,1268,870,2441,1928,58,2693,1156,1134,491,57,5207,2097,736,192,136,259,288,940,841,3149,4070
12/29/14,1586,7456,962,2788,2326,987,3081,1609,2181,1813,1415,2864,3446,97,3762,1720,953,818,74,5573,2596,885,129,276,450,490,1098,946,3530,3962
12/30/14,1582,7620,948,2670,1774,1101,2365,1700,2359,1999,1313,3368,2467,96,3122,1739,1057,805,78,6086,2464,944,148,295,515,570,1027,958,3640,4166
12/31/14,1388,6715,832,1988,1394,889,1934,1609,1926,1711,938,2738,1950,80,2631,1481,904,733,70,5161,2203,758,158,214,392,456,914,831,3585,3361
1/1/15,1140,4930,676,1488,1071,772,1554,991,1382,1489,764,2135,1543,57,2286,975,821,550,59,4148,2007,576,108,150,316,305,834,686,2662,2976
1/2/15,1566,6818,857,2040,1563,888,2681,1530,1998,1887,883,3019,2209,80,3037,1555,1008,747,86,5506,3608,941,129,256,554,470,1328,943,3512,3728
1/3/15,1355,8046,811,1896,1367,798,1870,1333,2196,1793,910,2895,2060,910,2960,1398,2739,596,1196,5335,2599,817,1356,173,332,372,1024,679,3210,4110
1/4/15,1340,7137,789,1853,1426,826,1757,1256,1908,1816,888,2735,2044,83,3071,1329,1056,684,86,5222,2664,791,116,145,315,339,921,694,3200,3942
1/5/15,1902,9078,1186,2152,2601,1113,2329,1981,2590,2164,1191,4162,2837,107,4215,2334,1461,1048,104,7098,4036,1067,159,285,678,575,1271,1048,4082,4555
1/6/15,2054,10309,1372,2383,2467,1496,2082,2209,3089,2734,1213,4228,3241,108,5997,2740,1774,1105,95,7644,4780,1289,169,404,824,631,1673,1187,4545,5147
1/7/15,1970,11194,1252,2600,2527,1436,2002,2136,2991,2957,1131,4289,4002,116,4992,2760,1725,991,94,7871,4591,1342,195,333,875,583,1582,1112,4377,4745
1/8/15,2082,31021,3482,3956,3039,4489,2494,4161,15833,3147,1745,6833,5486,136,5019,5020,1920,2228,115,10177,4825,1861,196,354,902,745,1624,1156,19003,5658
1/9/15,1918,9813,1269,2919,2525,1142,2259,1835,2475,2292,1043,3972,2842,114,4726,2340,1783,1158,107,7369,4344,1142,162,327,813,638,1358,1043,4356,4150
1/10/15,1229,7203,837,1773,1427,758,2080,1170,1622,1548,791,2749,2175,74,3190,1653,994,625,78,5037,2668,716,127,166,377,311,926,765,2918,3437
1/11/15,1212,7636,768,1836,1666,714,2081,1211,1985,1585,889,2991,1997,83,3797,1325,1257,866,81,5553,3126,786,128,146,337,313,879,704,3111,3783
1/12/15,1729,9936,6183,2402,2407,1108,2585,1876,2661,2931,1096,3994,2833,115,4882,2134,1789,1038,103,7644,4943,1255,225,306,664,628,1692,1079,4258,4426
1/13/15,1804,9921,1163,2170,2472,1250,2347,2017,2778,2634,1172,3962,2983,107,4730,2408,1800,1174,111,6971,5730,1223,168,354,739,574,1381,1085,4128,4228
1/14/15,1699,9740,1239,2342,2486,1306,2231,2091,3001,2639,1052,4332,3008,117,4894,2782,1973,1172,114,7469,4841,1351,216,425,769,561,1475,1175,4399,4542
1/15/15,1657,10732,3215,2152,2514,1234,2605,2059,2972,2530,1147,4176,3078,139,5400,2627,1966,1101,101,8027,5077,1344,209,371,735,570,1585,1174,5386,6466
1/16/15,1642,9307,1222,2134,2354,1150,2432,1957,2656,2745,1181,3665,3064,94,4452,2511,1793,1171,98,6676,4347,1275,159,271,871,555,1216,991,4882,4052
1/17/15,1083,6338,851,1549,1430,776,1753,1201,1669,1915,837,2519,2061,78,2932,1456,1030,686,64,4459,2420,811,128,156,433,342,962,691,3352,3305
1/18/15,1011,7457,769,1672,1446,724,1880,1188,1777,1758,830,3034,2044,57,3489,1405,1371,584,89,6228,2977,810,148,171,330,309,920,675,3470,3632
1/19/15,1505,9308,1208,2222,2233,966,2551,1612,2645,2273,1117,4826,2744,122,4771,2118,1619,1179,99,6361,4177,1144,203,303,654,578,1565,1100,4636,4154
1/20/15,1868,10571,1331,2722,2478,1064,2345,1965,2996,2449,1277,5201,3014,137,5167,2495,1933,1165,95,6886,5070,1340,257,412,788,692,1500,1235,5064,4206
1/21/15,2279,10482,1296,2421,2686,1101,2191,2105,2884,2676,1207,5335,3281,116,5142,2666,1980,1098,111,8430,4941,1345,215,345,1008,790,1506,1364,4775,4307
1/22/15,2806,18228,1394,2448,2686,1079,2139,1995,3405,2790,1148,5167,3093,143,5112,2958,2129,1244,117,9339,4760,1449,217,450,872,759,1604,1243,5664,4295
1/23/15,2149,9894,1177,2155,2529,1303,1985,1809,3230,2533,1121,4599,2800,118,4768,2465,2247,1060,86,8175,4344,1224,190,407,787,695,1751,1205,4707,4319
1/24/15,1360,6614,816,1526,1565,824,1471,1206,1993,2221,798,2752,2063,84,2928,1590,1516,660,81,5403,2557,774,103,220,414,350,1001,766,3256,3341
1/25/15,1389,7253,951,1882,1460,819,1760,1293,2115,2050,810,3234,2006,79,3396,1628,1341,688,70,5238,3119,817,143,161,421,419,1076,730,3301,3556
1/26/15,1749,10140,1311,2154,2350,1180,2094,1771,3098,2618,1284,8263,2754,121,4911,2468,1784,1127,91,7488,4823,1353,196,341,652,722,1581,1173,4754,4527
1/27/15,2376,11961,2242,2549,2868,1253,2435,2147,3454,3261,1271,7990,3247,1677,5523,2468,4730,1393,1039,9018,5350,1861,21618,451,822,971,1701,1303,5476,4676
1/28/15,2236,19785,1951,2745,2878,1441,2364,2811,3771,2905,1157,7247,3239,1828,5569,2623,4976,1428,961,9398,5374,1468,21494,439,899,772,1822,1337,5380,4696
1/29/15,1906,17288,1610,3181,2699,1512,2156,2355,3447,2863,1315,6386,3221,1602,6310,2365,9230,1324,998,9089,5071,1414,21355,428,862,830,1579,1402,4962,4628
1/30/15,1731,12538,1428,2426,2281,1396,1820,1914,2999,2348,991,4973,3020,1364,4326,2130,5566,1145,832,7435,4396,1220,21065,390,708,768,1486,1372,5038,4298
1/31/15,1243,9218,832,1716,1458,898,1408,1368,2010,1638,710,3269,2256,882,3085,1372,3514,764,459,6391,2594,800,20619,205,410,450,1012,780,3366,3341
2/1/15,1217,8955,871,1829,1586,887,1481,1450,2091,1771,772,3187,2228,84,3644,1316,1386,674,79,5194,2902,854,163,145,389,352,1015,780,3450,3584
2/2/15,1881,12343,1201,2114,2424,1251,1778,2324,3024,2391,1072,4692,2989,103,5144,2273,2103,1170,141,7773,4993,1239,161,337,617,658,1342,1141,4517,4162
2/3/15,2107,12723,1346,2348,2611,1599,2069,2523,3322,2436,1259,5208,3479,120,5556,2388,2267,1278,111,7837,5285,1424,199,488,869,756,1661,1254,4936,4573
2/4/15,1860,12019,1425,2454,3255,1466,1998,2366,3229,2497,1464,5806,3397,109,6370,2447,2365,1445,131,8331,5292,1583,181,404,842,806,1702,1257,5327,5120
2/5/15,1823,11599,1380,2527,2778,1465,2069,2023,3173,2674,1192,5181,3005,133,6170,2383,2329,1274,139,7725,5848,3274,200,363,1005,749,1726,1248,5267,5135
2/6/15,1872,10874,1218,2335,2470,1206,1881,1797,2970,2257,1100,4630,2826,133,4837,2147,1906,1057,87,7160,4450,2495,198,432,896,755,1892,1245,4426,4610
2/7/15,1053,7905,775,1723,1534,758,1381,1181,1968,1766,751,2912,2120,86,3246,1327,1085,645,91,4860,2466,1062,133,236,397,406,1096,818,3238,3496
2/8/15,1255,8516,857,2417,1508,788,1404,1636,1986,2238,844,3170,2121,258,3735,1403,1278,675,91,5120,3045,1086,139,177,405,412,962,766,3432,3839
2/9/15,2017,11474,1329,3368,2566,1242,1902,2345,3264,2921,1201,4581,2908,120,5605,2653,2153,1233,115,7017,4918,1743,191,332,816,673,1508,1185,4846,4640
2/10/15,1992,11798,1401,3181,2699,1254,1913,1932,3370,2878,1426,4877,3014,129,5740,2626,2371,1249,117,7812,5310,1797,241,367,889,672,1727,1390,5211,5066
2/11/15,2014,15731,1267,2504,2729,1325,1868,2362,3329,2925,1285,5475,3261,101,5532,2492,2245,1581,165,12850,5780,1837,225,398,867,731,1469,1246,5313,5110
2/12/15,2570,13775,1329,2743,3020,1218,2411,2168,3307,2572,1293,4914,3564,129,5311,2538,1984,1355,122,20164,5104,1652,238,366,876,793,1596,1345,6086,4736
2/13/15,2622,10943,1238,2703,2418,1056,1616,1823,2873,2351,1029,4228,2746,94,4274,5395,1619,1051,88,6539,3969,1452,150,376,752,647,1350,1244,4258,4080
2/14/15,1492,11622,792,1652,1394,865,1107,1183,2203,1778,698,2898,2503,94,2657,1291,950,646,93,4740,2429,834,118,196,528,385,1580,872,2915,3284
2/15/15,1565,7640,814,1786,1349,725,1242,1147,2279,1528,814,2774,2062,99,3338,1316,1221,642,82,4758,2824,827,163,164,471,335,1006,859,3600,3558
2/16/15,2068,10636,1150,2296,2360,949,1620,1898,3110,2062,1029,4176,2586,99,4161,1889,1470,1043,130,5677,3888,1256,156,327,721,574,1376,1083,5514,4197
2/17/15,1886,10809,1209,2371,2477,1110,1791,1840,3138,2329,1181,4224,2885,114,5181,2194,1748,1109,112,7114,4505,1298,154,342,816,616,1499,1163,4784,4161
2/18/15,1738,10760,1390,2414,2651,1252,2219,2312,3357,2360,1111,4704,2811,105,4479,2385,1798,1132,131,7052,4574,1377,167,338,856,653,1590,1250,4557,4559
2/19/15,2136,10511,1269,2302,2645,1219,2360,2317,3123,2306,1250,6570,3168,97,4955,2447,1678,1182,106,6721,4718,1336,156,372,811,710,1598,1319,6230,4451
2/20/15,2062,9527,1307,2318,2538,1183,2262,1796,2935,2189,1305,4184,3087,109,4403,2192,1650,1016,133,6507,4019,1274,177,394,773,644,1426,1399,6641,4285
2/21/15,1292,8315,1028,1530,1568,1123,1931,1479,1943,1645,818,2944,2023,67,3223,1540,1010,653,75,4793,2613,775,152,186,424,348,1030,713,5568,3478
2/22/15,1298,8474,914,1733,1622,913,2328,1340,2264,1657,873,3127,2088,89,3935,1378,1221,693,87,5306,2947,862,183,172,339,306,1215,717,3710,3892
2/23/15,2116,11965,1377,2304,2647,1297,2737,1966,3296,2326,1319,4569,2786,126,5409,2501,1941,1281,113,7274,5309,1475,214,360,814,621,1452,1211,5306,5436
2/24/15,2471,12670,1431,2468,2725,1459,2603,2238,3915,2731,1583,5854,3305,115,5759,3028,1961,1346,140,7523,5329,1446,194,374,937,702,1535,1365,5146,5091
2/25/15,2398,12766,1386,2368,2837,1367,2405,2058,3354,2826,1566,4828,4166,119,5523,3295,2152,1437,155,7662,5421,1533,213,353,962,756,1537,1341,5173,5048
2/26/15,2423,12496,1242,2050,2608,1286,1979,1757,3099,2735,1498,4631,3160,141,5508,2761,1952,1335,145,7169,4970,1330,197,321,832,691,1696,1237,5057,4876
2/27/15,2122,10764,1140,2240,2449,1131,1962,1779,3364,2509,1210,4327,2866,137,4730,2401,1916,1208,130,7009,4402,1400,166,369,768,653,1741,1154,4897,4588
2/28/15,1293,7290,769,1655,1888,741,1475,1296,2171,1617,901,3062,2698,221,3303,1457,1163,780,67,5224,2620,886,187,172,420,408,1183,743,3491,3543
3/1/15,1400,8109,933,1647,1617,784,1589,1383,2412,1672,855,3098,2256,120,3741,1540,1454,793,104,5146,3395,876,170,199,356,423,1126,756,3671,4022
3/2/15,2553,12790,1341,2285,2709,1187,1936,1929,3150,2466,1515,4530,3980,159,5817,2408,2254,1248,125,7616,5440,1434,236,398,736,706,1630,1445,6220,4903
3/3/15,2603,12982,1369,2339,3154,1321,2039,1971,3998,2893,1254,4739,3399,124,5669,2650,2076,1284,150,8268,6131,1586,181,444,787,732,1631,1497,6570,5246
3/4/15,2139,14275,1341,2307,2863,1230,2396,2113,3177,2713,1327,4688,3158,253,5738,2922,2246,1207,142,8221,5406,1476,208,400,747,728,1638,1229,5641,5135
3/5/15,1883,12986,1410,2135,3000,1085,2333,2061,3277,2328,1190,4531,3308,128,6066,2350,2358,1283,125,8096,5146,1428,148,447,758,684,1603,1187,5327,4681
3/6/15,1962,10726,1178,2233,2470,1059,2272,1878,3024,2192,1216,3777,2807,108,4702,2043,1698,1342,109,6921,4336,1343,210,499,770,868,1540,1305,4667,4689
3/7/15,1496,7943,936,1527,1634,781,2108,1585,1878,1698,891,3428,2125,97,4249,1339,1248,906,83,5619,2953,808,165,264,408,510,1161,885,3553,3705
3/8/15,1544,10225,925,1807,1761,754,2439,1483,2048,1790,968,3524,2396,97,6542,1375,1325,859,81,8507,3331,889,210,201,392,435,1224,745,4051,4451
3/9/15,2373,16422,1655,2881,3667,1868,2857,2650,3767,3749,1487,4927,4502,324,5411,2761,2560,1613,120,7545,5463,1982,214,460,1031,854,2588,1402,6355,5241
3/10/15,2199,15505,1354,2146,2688,1436,2044,2026,3305,2357,1258,5941,3300,148,5529,2293,2332,1403,120,7428,5501,1477,209,364,866,748,1901,1322,4928,4755
3/11/15,2182,14737,1346,2366,2725,1231,2019,2075,3246,2711,1394,5187,3414,131,6133,2300,2211,1362,116,7172,5112,1464,211,361,941,807,1604,1148,5175,4567
3/12/15,2236,12712,1372,2333,2674,1207,2004,1841,3301,2681,1337,4937,3137,130,6714,2279,2018,1292,123,7697,4977,1310,175,394,933,1420,1580,1257,5435,5046
3/13/15,1921,14469,1212,1973,2320,1160,1882,1730,2740,2124,1244,4223,2908,116,4914,1820,1898,1185,130,6857,4070,1261,198,361,864,1039,1499,1153,4382,5056
3/14/15,1325,7964,808,1664,1495,926,1601,1393,1938,1396,846,3072,2045,98,2984,1193,1146,714,85,4833,2667,801,121,158,428,454,1264,725,3929,3725
3/15/15,1495,8724,862,1511,1638,884,2073,1385,2067,1570,953,3547,2158,116,3626,1436,1372,862,92,5268,3156,934,201,178,459,414,1000,808,4764,3985
3/16/15,2044,12963,1374,2178,2551,1475,2320,1973,3360,2148,1100,4741,2868,136,5610,2538,2115,1174,115,7301,5061,1399,190,319,846,745,1454,1179,4898,4932
3/17/15,2289,13038,1304,2308,2605,1189,1955,1942,3337,2221,1162,5327,2857,268,5803,2192,2258,1311,115,7555,5224,1448,167,406,777,782,1397,1134,4964,4844
3/18/15,3075,12002,1447,2494,2839,1202,1714,2003,3443,2327,1089,4983,3048,153,5090,2247,2205,1361,113,8445,5215,1356,221,371,815,713,1512,1282,4844,4618
3/19/15,2328,11614,1250,2151,2736,1175,1759,2065,2962,2436,1303,4861,3143,155,5401,2127,2091,1390,132,7832,5239,1322,232,380,827,744,1484,1182,5046,4582
3/20/15,2044,10417,1217,2054,2355,993,1473,1705,2921,1908,1111,3973,2579,146,8291,2082,1809,1163,196,6480,4539,1123,161,331,711,609,1306,1011,4599,4344
3/21/15,1360,7777,791,1576,1527,800,1210,1206,1800,1357,834,2984,1950,81,3432,1305,1152,733,78,5142,2836,753,137,214,468,355,934,739,3169,3647
